constraint_id,plan_type_id,generic_land_use_type_id,"constraint_type",minimum,maximum,hb_tier,hb_hct_buffer,is_zoned_res_or_mix
2591,1329,3,"far",0,2,-1,-1,-1
2592,1330,3,"far",0,0.5,-1,-1,-1
2593,1331,3,"far",0,0.5,-1,-1,-1
2594,1332,3,"far",0,0.5,-1,-1,-1
2595,1333,3,"far",0,0.5,-1,-1,-1
2596,1334,3,"far",0,0.5,-1,-1,-1
2597,1335,3,"far",0,0.5,-1,-1,-1
2598,1353,3,"far",0,5.5,-1,-1,-1
2599,1356,3,"far",0,4.5,-1,-1,-1
2600,1357,3,"far",0,3.75,-1,-1,-1
2601,1358,3,"far",0,3.75,-1,-1,-1
2602,1359,3,"far",0,3.75,-1,-1,-1
2603,1360,3,"far",0,5.5,-1,-1,-1
2604,1361,3,"far",0,6.25,-1,-1,-1
2605,1362,3,"far",0,3.75,-1,-1,-1
2606,1363,3,"far",0,5.5,-1,-1,-1
2607,1368,3,"far",0,3.75,-1,-1,-1
2608,1369,3,"far",0,5.5,-1,-1,-1
2609,1370,3,"far",0,7,-1,-1,-1
2610,1371,3,"far",0,2.75,-1,-1,-1
2611,1374,3,"far",0,4.5,-1,-1,-1
2612,1375,3,"far",0,8.25,-1,-1,-1
2613,1376,3,"far",0,5.5,-1,-1,-1
2614,1377,3,"far",0,6.25,-1,-1,-1
2615,1378,3,"far",0,6.25,-1,-1,-1
2616,1380,3,"far",0,3.75,-1,-1,-1
2617,1381,3,"far",0,7,-1,-1,-1
2618,1383,3,"far",0,4.5,-1,-1,-1
2619,1384,3,"far",0,5.5,-1,-1,-1
2620,1385,3,"far",0,5.5,-1,-1,-1
2621,1386,3,"far",0,7,-1,-1,-1
2622,1388,3,"far",0,4.5,-1,-1,-1
2623,1389,3,"far",0,5.5,-1,-1,-1
2624,1390,3,"far",0,8.25,-1,-1,-1
2625,1391,3,"far",0,3.75,-1,-1,-1
2626,1392,3,"far",0,5.5,-1,-1,-1
2627,1393,3,"far",0,3.75,-1,-1,-1
2628,1394,3,"far",0,2.75,-1,-1,-1
2629,1395,3,"far",0,2.5,-1,-1,-1
2630,1400,3,"far",0,4.5,-1,-1,-1
2631,1401,3,"far",0,3.75,-1,-1,-1
2632,1402,3,"far",0,3.75,-1,-1,-1
2633,1404,3,"far",0,3.75,-1,-1,-1
2634,1409,3,"far",0,4.5,-1,-1,-1
2635,1410,3,"far",0,3.75,-1,-1,-1
2636,1411,3,"far",0,3.75,-1,-1,-1
2637,1412,3,"far",0,5.5,-1,-1,-1
2638,1414,3,"far",0,3.75,-1,-1,-1
2639,1415,3,"far",0,2.75,-1,-1,-1
2640,1419,3,"far",0,4.5,-1,-1,-1
2641,1420,3,"far",0,3.75,-1,-1,-1
2642,1421,3,"far",0,3.75,-1,-1,-1
2643,1422,3,"far",0,5.5,-1,-1,-1
2644,1423,3,"far",0,5.5,-1,-1,-1
2645,1424,3,"far",0,6.25,-1,-1,-1
2646,1425,3,"far",0,5.5,-1,-1,-1
2647,1427,3,"far",0,7,-1,-1,-1
2648,1428,3,"far",0,4.5,-1,-1,-1
2649,1429,3,"far",0,6.25,-1,-1,-1
2650,1430,3,"far",0,8.25,-1,-1,-1
2651,1432,3,"far",0,7,-1,-1,-1
2652,1435,3,"far",0,6.25,-1,-1,-1
2653,1443,3,"far",0,2.5,-1,-1,-1
2654,1444,3,"far",0,2.5,-1,-1,-1
2655,1445,3,"far",0,3.25,-1,-1,-1
2656,1446,3,"far",0,3,-1,-1,-1
2657,1447,3,"far",0,3,-1,-1,-1
2658,1448,3,"far",0,3,-1,-1,-1
2659,1449,3,"far",0,3.75,-1,-1,-1
2660,1450,3,"far",0,3.75,-1,-1,-1
2661,1451,3,"far",0,3.75,-1,-1,-1
2662,1452,3,"far",0,4.5,-1,-1,-1
2663,1453,3,"far",0,5.5,-1,-1,-1
2664,1454,3,"far",0,5.5,-1,-1,-1
2665,1455,3,"far",0,5.5,-1,-1,-1
2666,1456,3,"far",0,3,-1,-1,-1
2667,1457,3,"far",0,3.75,-1,-1,-1
2668,1458,3,"far",0,3.75,-1,-1,-1
2669,1459,3,"far",0,3.75,-1,-1,-1
2670,1460,3,"far",0,4.5,-1,-1,-1
2671,1461,3,"far",0,2.5,-1,-1,-1
2672,1462,3,"far",0,3,-1,-1,-1
2673,1463,3,"far",0,3,-1,-1,-1
2674,1464,3,"far",0,3,-1,-1,-1
2675,1465,3,"far",0,3.75,-1,-1,-1
2676,1466,3,"far",0,3.75,-1,-1,-1
2677,1467,3,"far",0,3.75,-1,-1,-1
2678,1468,3,"far",0,4.5,-1,-1,-1
2679,1469,3,"far",0,4.5,-1,-1,-1
2680,1470,3,"far",0,4.5,-1,-1,-1
2681,1471,3,"far",0,5.5,-1,-1,-1
2682,1472,3,"far",0,5.5,-1,-1,-1
2683,1473,3,"far",0,5.5,-1,-1,-1
2684,1474,3,"far",0,2.5,-1,-1,-1
2685,1475,3,"far",0,3.25,-1,-1,-1
2686,1476,3,"far",0,3,-1,-1,-1
2687,1477,3,"far",0,3,-1,-1,-1
2688,1478,3,"far",0,3.75,-1,-1,-1
2689,1479,3,"far",0,3.75,-1,-1,-1
2690,1480,3,"far",0,3.75,-1,-1,-1
2691,1481,3,"far",0,4.5,-1,-1,-1
2692,1482,3,"far",0,4.5,-1,-1,-1
2693,1483,3,"far",0,5.5,-1,-1,-1
2694,1484,3,"far",0,5.5,-1,-1,-1
2695,1485,3,"far",0,5.5,-1,-1,-1
2696,1486,3,"far",0,7,-1,-1,-1
2697,1487,3,"far",0,8.25,-1,-1,-1
2698,1488,3,"far",0,3.25,-1,-1,-1
2699,1489,3,"far",0,3,-1,-1,-1
2700,1490,3,"far",0,3.75,-1,-1,-1
2701,1491,3,"far",0,3.75,-1,-1,-1
2702,1492,3,"far",0,4.5,-1,-1,-1
2703,1493,3,"far",0,4.5,-1,-1,-1
2704,1494,3,"far",0,5.5,-1,-1,-1
2705,1495,3,"far",0,5.5,-1,-1,-1
2706,1496,3,"far",0,5.5,-1,-1,-1
2707,1497,3,"far",0,6.25,-1,-1,-1
2708,1498,3,"far",0,6.25,-1,-1,-1
2709,1499,3,"far",0,8.25,-1,-1,-1
2710,1500,3,"far",0,3.25,-1,-1,-1
2711,1501,3,"far",0,3.75,-1,-1,-1
2712,1502,3,"far",0,4.5,-1,-1,-1
2713,1503,3,"far",0,4.5,-1,-1,-1
2714,1504,3,"far",0,4.5,-1,-1,-1
2715,1505,3,"far",0,5.5,-1,-1,-1
2716,1506,3,"far",0,5.5,-1,-1,-1
2717,1507,3,"far",0,5.5,-1,-1,-1
2718,1508,3,"far",0,6.25,-1,-1,-1
2719,1509,3,"far",0,6.25,-1,-1,-1
2720,1510,3,"far",0,7,-1,-1,-1
2721,1511,3,"far",0,6.25,-1,-1,-1
2722,1512,3,"far",0,7,-1,-1,-1
2723,1513,3,"far",0,7,-1,-1,-1
2724,1514,3,"far",0,7,-1,-1,-1
2725,1515,3,"far",0,12.25,-1,-1,-1
2726,1516,3,"far",0,6.25,-1,-1,-1
2727,1521,3,"far",0,5,-1,-1,-1
2728,1522,3,"far",0,7,-1,-1,-1
2729,1523,3,"far",0,7,-1,-1,-1
2730,1524,3,"far",0,8.25,-1,-1,-1
2731,1525,3,"far",0,5.25,-1,-1,-1
2732,1526,3,"far",0,5.25,-1,-1,-1
2733,1527,3,"far",0,6.25,-1,-1,-1
2734,1528,3,"far",0,6.25,-1,-1,-1
2735,1529,3,"far",0,3.75,-1,-1,-1
2736,1530,3,"far",0,3.75,-1,-1,-1
2737,1531,3,"far",0,3.25,-1,-1,-1
2738,1532,3,"far",0,4.75,-1,-1,-1
2739,1533,3,"far",0,4.75,-1,-1,-1
2740,1534,3,"far",0,5,-1,-1,-1
2741,1535,3,"far",0,6.5,-1,-1,-1
2742,1536,3,"far",0,6.75,-1,-1,-1
2743,1537,3,"far",0,8.5,-1,-1,-1
2744,1538,3,"far",0,8,-1,-1,-1
2745,1539,3,"far",0,8,-1,-1,-1
2746,1540,3,"far",0,7,-1,-1,-1
2747,1541,3,"far",0,0.5,-1,-1,-1
2748,1542,3,"far",0,0.5,-1,-1,-1
2749,1543,3,"far",0,7,-1,-1,-1
2750,1544,3,"far",0,6,-1,-1,-1
2751,1545,3,"far",0,7,-1,-1,-1
2752,1546,3,"far",0,2,-1,-1,-1
2753,1547,3,"far",0,5.5,-1,-1,-1
2754,1548,3,"far",0,5.5,-1,-1,-1
2755,1549,3,"far",0,5.5,-1,-1,-1
2756,1550,3,"far",0,6.25,-1,-1,-1
2757,1551,3,"far",0,6.25,-1,-1,-1
2758,1552,3,"far",0,6.25,-1,-1,-1
2759,1553,3,"far",0,5.75,-1,-1,-1
2760,1554,3,"far",0,4,-1,-1,-1
2761,1555,3,"far",0,3.25,-1,-1,-1
2762,1557,3,"far",0,3.25,-1,-1,-1
2763,1558,3,"far",0,4,-1,-1,-1
2764,1559,3,"far",0,2,-1,-1,-1
2765,1560,3,"far",0,3,-1,-1,-1
2766,1561,3,"far",0,5,-1,-1,-1
2767,1562,3,"far",0,3,-1,-1,-1
2768,1571,3,"far",0,3.25,-1,-1,-1
2769,1572,3,"far",0,3.5,-1,-1,-1
2770,1573,3,"far",0,3.5,-1,-1,-1
2771,1574,3,"far",0,3.5,-1,-1,-1
2772,1575,3,"far",0,1.75,-1,-1,-1
2773,1576,3,"far",0,1,-1,-1,-1
2774,1577,3,"far",0,0.75,-1,-1,-1
2775,1583,3,"far",0,2.5,-1,-1,-1
2776,1584,3,"far",0,1.75,-1,-1,-1
2777,1585,3,"far",0,1.75,-1,-1,-1
2778,1588,3,"far",0,2.25,-1,-1,-1
2779,1589,3,"far",0,1.5,-1,-1,-1
2780,1590,3,"far",0,1,-1,-1,-1
2781,1592,3,"far",0,1.5,-1,-1,-1
2782,1596,3,"far",0,2,-1,-1,-1
2783,1597,3,"far",0,2,-1,-1,-1
2784,1604,3,"far",0,0.35,-1,-1,-1
2785,1613,3,"far",0,3.75,-1,-1,-1
2786,1615,3,"far",0,1,-1,-1,-1
2787,1616,3,"far",0,1.5,-1,-1,-1
2788,1617,3,"far",0,3,-1,-1,-1
2789,1619,3,"far",0,0.5,-1,-1,-1
2790,1622,3,"far",0,0.85,-1,-1,-1
2791,1626,3,"far",0,1,-1,-1,-1
2792,1627,3,"far",0,1,-1,-1,-1
2793,1628,3,"far",0,1,-1,-1,-1
2794,1629,3,"far",0,1,-1,-1,-1
2795,1630,3,"far",0,1.75,-1,-1,-1
2796,1631,3,"far",0,0.8,-1,-1,-1
2797,1632,3,"far",0,1.95,-1,-1,-1
2798,1636,3,"far",0,0.6,-1,-1,-1
2799,1641,3,"far",0,1.8,-1,-1,-1
2800,1642,3,"far",0,0.5,-1,-1,-1
2801,1644,3,"far",0,1.5,-1,-1,-1
2802,1645,3,"far",0,1,-1,-1,-1
2803,1647,3,"far",0,1,-1,-1,-1
2804,1652,3,"far",0,0.5,-1,-1,-1
2805,1653,3,"far",0,1,-1,-1,-1
2806,1662,3,"far",0,0.4,-1,-1,-1
2807,1664,3,"far",0,1.5,-1,-1,-1
2808,1666,3,"far",0,1.5,-1,-1,-1
2809,1668,3,"far",0,1,-1,-1,-1
2810,1669,3,"far",0,1,-1,-1,-1
2811,1670,3,"far",0,2.25,-1,-1,-1
2812,1672,3,"far",0,0.65,-1,-1,-1
2813,1678,3,"far",0,0.5,-1,-1,-1
2814,1679,3,"far",0,0.6,-1,-1,-1
2815,1681,3,"far",0,1,-1,-1,-1
2816,1683,3,"far",0,1.5,-1,-1,-1
2817,1684,3,"far",0,2,-1,-1,-1
2818,1685,3,"far",0,3,-1,-1,-1
2819,1686,3,"far",0,5,-1,-1,-1
2820,1687,3,"far",0,12,-1,-1,-1
2821,1688,3,"far",0,6,-1,-1,-1
2822,1689,3,"far",0,6,-1,-1,-1
2823,1691,3,"far",0,7,-1,-1,-1
2824,1692,3,"far",0,0.5,-1,-1,-1
2825,1693,3,"far",0,0.5,-1,-1,-1
2826,1694,3,"far",0,3.25,-1,-1,-1
2827,1695,3,"far",0,4.25,-1,-1,-1
2828,1697,3,"far",0,1.5,-1,-1,-1
2829,1698,3,"far",0,0.5,-1,-1,-1
2830,1711,3,"far",0,3,-1,-1,-1
2831,1712,3,"far",0,0.5,-1,-1,-1
2832,1713,3,"far",0,6,-1,-1,-1
2833,1715,3,"far",0,4,-1,-1,-1
2834,1716,3,"far",0,0.6,-1,-1,-1
2835,1718,3,"far",0,0.5,-1,-1,-1
2836,1720,3,"far",0,0.5,-1,-1,-1
2837,1722,3,"far",0,0.6,-1,-1,-1
2838,1723,3,"far",0,0.5,-1,-1,-1
2839,1724,3,"far",0,0.7,-1,-1,-1
2840,1725,3,"far",0,3,-1,-1,-1
2841,1726,3,"far",0,1.25,-1,-1,-1
2842,1727,3,"far",0,1.75,-1,-1,-1
2843,1728,3,"far",0,0.7,-1,-1,-1
2844,1729,3,"far",0,0.5,-1,-1,-1
2845,1730,3,"far",0,0.5,-1,-1,-1
2846,1731,3,"far",0,3,-1,-1,-1
2847,1732,3,"far",0,5,-1,-1,-1
2848,1733,3,"far",0,3,-1,-1,-1
2849,1734,3,"far",0,1.5,-1,-1,-1
2850,1735,3,"far",0,0.5,-1,-1,-1
2851,1736,3,"far",0,1.8,-1,-1,-1
2852,1737,3,"far",0,0.6,-1,-1,-1
2853,1740,3,"far",0,1.69,-1,-1,-1
2854,1741,3,"far",0,1,-1,-1,-1
2855,1742,3,"far",0,1.69,-1,-1,-1
2856,1743,3,"far",0,0.5,-1,-1,-1
2857,1747,3,"far",0,2,-1,-1,-1
2858,1748,3,"far",0,1,-1,-1,-1
2859,1752,3,"far",0,4,-1,-1,-1
2860,1753,3,"far",0,2,-1,-1,-1
2861,1755,3,"far",0,1,-1,-1,-1
2862,1756,3,"far",0,4,-1,-1,-1
2863,1767,3,"far",0,1,-1,-1,-1
2864,1798,3,"far",0,2,-1,-1,-1
2865,1799,3,"far",0,2,-1,-1,-1
2866,1800,3,"far",0,2,-1,-1,-1
2867,1835,3,"far",0,3,-1,-1,-1
2868,1862,3,"far",0,1.5,-1,-1,-1
2869,1875,3,"far",0,1,-1,-1,-1
2870,1879,3,"far",0,0.85,-1,-1,-1
2871,1909,3,"far",0,1,-1,-1,-1
2872,1910,3,"far",0,6,-1,-1,-1
2873,1911,3,"far",0,6,-1,-1,-1
2874,1912,3,"far",0,6,-1,-1,-1
2875,1913,3,"far",0,6,-1,-1,-1
2876,1914,3,"far",0,6,-1,-1,-1
2877,1915,3,"far",0,1,-1,-1,-1
2878,1916,3,"far",0,1,-1,-1,-1
2879,1920,3,"far",0,5,-1,-1,-1
2880,1921,3,"far",0,1,-1,-1,-1
2881,6,4,"far",0,1.75,-1,-1,-1
2882,8,4,"far",0,2.25,-1,-1,-1
2883,11,4,"far",0,2,-1,-1,-1
2884,14,4,"far",0,1,-1,-1,-1
2885,15,4,"far",0,1.2,-1,-1,-1
2886,16,4,"far",0,0.7,-1,-1,-1
2887,17,4,"far",0,0.5,-1,-1,-1
2888,20,4,"far",0,0.5,-1,-1,-1
2889,21,4,"far",0,0.75,-1,-1,-1
2890,22,4,"far",0,0.7,-1,-1,-1
2891,24,4,"far",0,0.75,-1,-1,-1
2892,25,4,"far",0,0.5,-1,-1,-1
2893,27,4,"far",0,2,-1,-1,-1
2894,28,4,"far",0,2.5,-1,-1,-1
2895,29,4,"far",0,2.5,-1,-1,-1
2896,30,4,"far",0,2.5,-1,-1,-1
2897,36,4,"far",0,1,-1,-1,-1
2898,37,4,"far",0,3,-1,-1,-1
2899,38,4,"far",0,0.7,-1,-1,-1
2900,39,4,"far",0,2.5,-1,-1,-1
2901,40,4,"far",0,1.65,-1,-1,-1
2902,41,4,"far",0,4,-1,-1,-1
2903,42,4,"far",0,2.25,-1,-1,-1
2904,43,4,"far",0,0.4,-1,-1,-1
2905,44,4,"far",0,0.4,-1,-1,-1
2906,45,4,"far",0,0.5,-1,-1,-1
2907,47,4,"far",0,2.25,-1,-1,-1
2908,48,4,"far",0,1.5,-1,-1,-1
2909,55,4,"far",0,0.5,-1,-1,-1
2910,56,4,"far",0,3.5,-1,-1,-1
2911,57,4,"far",0,1,-1,-1,-1
2912,60,4,"far",0,1.4,-1,-1,-1
2913,61,4,"far",0,1,-1,-1,-1
2914,62,4,"far",0,0.6,-1,-1,-1
2915,63,4,"far",0,0.2,-1,-1,-1
2916,64,4,"far",0,0.3,-1,-1,-1
2917,65,4,"far",0,0.6,-1,-1,-1
2918,66,4,"far",0,0.6,-1,-1,-1
2919,67,4,"far",0,0.6,-1,-1,-1
2920,68,4,"far",0,1.4,-1,-1,-1
2921,79,4,"far",0,1.4,-1,-1,-1
2922,81,4,"far",0,1,-1,-1,-1
2923,82,4,"far",0,1,-1,-1,-1
2924,83,4,"far",0,1,-1,-1,-1
2925,84,4,"far",0,1,-1,-1,-1
2926,85,4,"far",0,1,-1,-1,-1
2927,86,4,"far",0,1,-1,-1,-1
2928,87,4,"far",0,1,-1,-1,-1
2929,88,4,"far",0,0.75,-1,-1,-1
2930,89,4,"far",0,1,-1,-1,-1
2931,90,4,"far",0,1,-1,-1,-1
2932,91,4,"far",0,1,-1,-1,-1
2933,92,4,"far",0,1,-1,-1,-1
2934,93,4,"far",0,0.5,-1,-1,-1
2935,94,4,"far",0,5,-1,-1,-1
2936,95,4,"far",0,6,-1,-1,-1
2937,96,4,"far",0,8,-1,-1,-1
2938,97,4,"far",0,6,-1,-1,-1
2939,98,4,"far",0,6,-1,-1,-1
2940,99,4,"far",0,6,-1,-1,-1
2941,100,4,"far",0,6,-1,-1,-1
2942,101,4,"far",0,3,-1,-1,-1
2943,102,4,"far",0,5,-1,-1,-1
2944,103,4,"far",0,0.5,-1,-1,-1
2945,104,4,"far",0,3,-1,-1,-1
2946,106,4,"far",0,5,-1,-1,-1
2947,107,4,"far",0,0.75,-1,-1,-1
2948,108,4,"far",0,2.5,-1,-1,-1
2949,109,4,"far",0,0.5,-1,-1,-1
2950,110,4,"far",0,0.5,-1,-1,-1
2951,111,4,"far",0,0.5,-1,-1,-1
2952,112,4,"far",0,1,-1,-1,-1
2953,113,4,"far",0,0.5,-1,-1,-1
2954,114,4,"far",0,0.5,-1,-1,-1
2955,115,4,"far",0,1,-1,-1,-1
2956,116,4,"far",0,0.5,-1,-1,-1
2957,129,4,"far",0,1,-1,-1,-1
2958,130,4,"far",0,1,-1,-1,-1
2959,131,4,"far",0,1,-1,-1,-1
2960,132,4,"far",0,1,-1,-1,-1
2961,134,4,"far",0,0.2,-1,-1,-1
2962,135,4,"far",0,1,-1,-1,-1
2963,139,4,"far",0,1,-1,-1,-1
2964,140,4,"far",0,0.5,-1,-1,-1
2965,141,4,"far",0,0.5,-1,-1,-1
2966,142,4,"far",0,4,-1,-1,-1
2967,143,4,"far",0,4,-1,-1,-1
2968,144,4,"far",0,1,-1,-1,-1
2969,145,4,"far",0,1,-1,-1,-1
2970,151,4,"far",0,1.5,-1,-1,-1
2971,152,4,"far",0,2.25,-1,-1,-1
2972,155,4,"far",0,5,-1,-1,-1
2973,156,4,"far",0,3.67,-1,-1,-1
2974,158,4,"far",0,1,-1,-1,-1
2975,159,4,"far",0,2.25,-1,-1,-1
2976,160,4,"far",0,1.5,-1,-1,-1
2977,161,4,"far",0,0.75,-1,-1,-1
2978,162,4,"far",0,1,-1,-1,-1
2979,163,4,"far",0,1,-1,-1,-1
2980,164,4,"far",0,0.5,-1,-1,-1
2981,168,4,"far",0,0.7,-1,-1,-1
2982,169,4,"far",0,1.75,-1,-1,-1
2983,170,4,"far",0,0.5,-1,-1,-1
2984,175,4,"far",0,0.5,-1,-1,-1
2985,178,4,"far",0,0.7,-1,-1,-1
2986,187,4,"far",0,2,-1,-1,-1
2987,188,4,"far",0,1.5,-1,-1,-1
2988,189,4,"far",0,3,-1,-1,-1
2989,192,4,"far",1,4.25,-1,-1,-1
2990,193,4,"far",0,4,-1,-1,-1
2991,194,4,"far",0,4,-1,-1,-1
2992,195,4,"far",0,1,-1,-1,-1
2993,196,4,"far",0,1.4,-1,-1,-1
2994,197,4,"far",0,0.4,-1,-1,-1
2995,198,4,"far",0,4.25,-1,-1,-1
2996,200,4,"far",0,1.75,-1,-1,-1
2997,204,4,"far",1.5,3,-1,-1,-1
2998,205,4,"far",1,4.5,-1,-1,-1
2999,206,4,"far",0,3,-1,-1,-1
3000,207,4,"far",1,6,-1,-1,-1
3001,208,4,"far",0,3,-1,-1,-1
3002,209,4,"far",0,3,-1,-1,-1
3003,210,4,"far",0,1,-1,-1,-1
3004,214,4,"far",0,1.5,-1,-1,-1
3005,215,4,"far",0,1,-1,-1,-1
3006,216,4,"far",0,1.5,-1,-1,-1
3007,218,4,"far",0,0.5,-1,-1,-1
3008,219,4,"far",0,0.8,-1,-1,-1
3009,225,4,"far",0,0.4,-1,-1,-1
3010,226,4,"far",0,0.4,-1,-1,-1
3011,227,4,"far",0,1.25,-1,-1,-1
3012,228,4,"far",0,1.25,-1,-1,-1
3013,229,4,"far",0,1,-1,-1,-1
3014,230,4,"far",0,0.75,-1,-1,-1
3015,231,4,"far",0,0.75,-1,-1,-1
3016,232,4,"far",0,7,-1,-1,-1
3017,233,4,"far",0,0.5,-1,-1,-1
3018,234,4,"far",0,2.1,-1,-1,-1
3019,235,4,"far",0,1.75,-1,-1,-1
3020,243,4,"far",0,1,-1,-1,-1
3021,245,4,"far",0,1,-1,-1,-1
3022,246,4,"far",0,1.75,-1,-1,-1
3023,247,4,"far",0,1.75,-1,-1,-1
3024,251,4,"far",0,0.5,-1,-1,-1
3025,252,4,"far",0,3,-1,-1,-1
3026,253,4,"far",0,1.5,-1,-1,-1
3027,254,4,"far",0,1.5,-1,-1,-1
3028,257,4,"far",0,1,-1,-1,-1
3029,268,4,"far",0,2.25,-1,-1,-1
3030,269,4,"far",0,0.6,-1,-1,-1
3031,273,4,"far",0,0.5,-1,-1,-1
3032,274,4,"far",0,3,-1,-1,-1
3033,275,4,"far",0,0.5,-1,-1,-1
3034,276,4,"far",0,0.5,-1,-1,-1
3035,282,4,"far",0,3,-1,-1,-1
3036,284,4,"far",0,3,-1,-1,-1
3037,285,4,"far",0,2,-1,-1,-1
3038,287,4,"far",0,4,-1,-1,-1
3039,288,4,"far",0,1.5,-1,-1,-1
3040,289,4,"far",0,0.45,-1,-1,-1
3041,291,4,"far",0,3,-1,-1,-1
3042,292,4,"far",0,0.75,-1,-1,-1
3043,293,4,"far",0,1,-1,-1,-1
3044,294,4,"far",0,3.2,-1,-1,-1
3045,295,4,"far",0,3.5,-1,-1,-1
3046,296,4,"far",0,3.25,-1,-1,-1
3047,297,4,"far",0,1,-1,-1,-1
3048,298,4,"far",0,5.5,-1,-1,-1
3049,299,4,"far",0,12,-1,-1,-1
3050,313,4,"far",0,5,-1,-1,-1
3051,314,4,"far",0,4,-1,-1,-1
3052,315,4,"far",0,0.7,-1,-1,-1
3053,316,4,"far",0,3,-1,-1,-1
3054,317,4,"far",0,0.5,-1,-1,-1
3055,319,4,"far",0,0.5,-1,-1,-1
3056,320,4,"far",0,3,-1,-1,-1
3057,321,4,"far",0,2.5,-1,-1,-1
3058,322,4,"far",0,2,-1,-1,-1
3059,329,4,"far",0,4,-1,-1,-1
3060,331,4,"far",0,2.25,-1,-1,-1
3061,332,4,"far",0,0.4,-1,-1,-1
3062,333,4,"far",0,0.4,-1,-1,-1
3063,334,4,"far",0,1,-1,-1,-1
3064,341,4,"far",0,3,-1,-1,-1
3065,342,4,"far",0,0.4,-1,-1,-1
3066,343,4,"far",0,1.5,-1,-1,-1
3067,344,4,"far",0,1,-1,-1,-1
3068,345,4,"far",0,0.5,-1,-1,-1
3069,351,4,"far",0,2,-1,-1,-1
3070,352,4,"far",0,3,-1,-1,-1
3071,353,4,"far",0,0.5,-1,-1,-1
3072,356,4,"far",0,2,-1,-1,-1
3073,361,4,"far",0,4,-1,-1,-1
3074,362,4,"far",0,3,-1,-1,-1
3075,363,4,"far",0,3,-1,-1,-1
3076,364,4,"far",0,2,-1,-1,-1
3077,365,4,"far",0,2,-1,-1,-1
3078,366,4,"far",0,2,-1,-1,-1
3079,367,4,"far",0,2,-1,-1,-1
3080,368,4,"far",0,1,-1,-1,-1
3081,369,4,"far",0,3,-1,-1,-1
3082,370,4,"far",0,0.5,-1,-1,-1
3083,371,4,"far",0,4,-1,-1,-1
3084,372,4,"far",0,2,-1,-1,-1
3085,373,4,"far",0,3,-1,-1,-1
3086,374,4,"far",0,3,-1,-1,-1
3087,375,4,"far",0,4,-1,-1,-1
3088,376,4,"far",0,1.2,-1,-1,-1
3089,391,4,"far",0,2.25,-1,-1,-1
3090,392,4,"far",0,2,-1,-1,-1
3091,393,4,"far",0,1,-1,-1,-1
3092,394,4,"far",0,0.45,-1,-1,-1
3093,395,4,"far",0,0.9,-1,-1,-1
3094,397,4,"far",0,0.75,-1,-1,-1
3095,399,4,"far",0,0.4,-1,-1,-1
3096,401,4,"far",0,0.5,-1,-1,-1
3097,408,4,"far",0,0.7,-1,-1,-1
3098,409,4,"far",0,2.92,-1,-1,-1
3099,411,4,"far",0,5,-1,-1,-1
3100,412,4,"far",0,1.5,-1,-1,-1
3101,413,4,"far",0,1.5,-1,-1,-1
3102,414,4,"far",0,0.5,-1,-1,-1
3103,415,4,"far",0,4.5,-1,-1,-1
3104,416,4,"far",0,7,-1,-1,-1
3105,417,4,"far",0,0.5,-1,-1,-1
3106,418,4,"far",0,0.5,-1,-1,-1
3107,419,4,"far",0,1,-1,-1,-1
3108,420,4,"far",0,0.5,-1,-1,-1
3109,431,4,"far",0,3.5,-1,-1,-1
3110,432,4,"far",0,8.25,-1,-1,-1
3111,434,4,"far",0,2.92,-1,-1,-1
3112,436,4,"far",0,5,-1,-1,-1
3113,437,4,"far",0,5,-1,-1,-1
3114,438,4,"far",0,9,-1,-1,-1
3115,439,4,"far",0,7,-1,-1,-1
3116,440,4,"far",0,4,-1,-1,-1
3117,442,4,"far",0,4.2,-1,-1,-1
3118,443,4,"far",0,4.2,-1,-1,-1
3119,444,4,"far",0,4.2,-1,-1,-1
3120,445,4,"far",0,4.2,-1,-1,-1
3121,446,4,"far",0,4.2,-1,-1,-1
3122,457,4,"far",0,1,-1,-1,-1
3123,458,4,"far",0,0.7,-1,-1,-1
3124,459,4,"far",0,1,-1,-1,-1
3125,461,4,"far",0,0.6,-1,-1,-1
3126,463,4,"far",0,0.5,-1,-1,-1
3127,466,4,"far",0,0.665,-1,-1,-1
3128,469,4,"far",0,2.75,-1,-1,-1
3129,471,4,"far",0,0.65,-1,-1,-1
3130,481,4,"far",0,0.4,-1,-1,-1
3131,482,4,"far",0,1.5,-1,-1,-1
3132,483,4,"far",0,0.7,-1,-1,-1
3133,484,4,"far",0,1.5,-1,-1,-1
3134,485,4,"far",0,2,-1,-1,-1
3135,486,4,"far",0,2,-1,-1,-1
3136,487,4,"far",0,0.6,-1,-1,-1
3137,488,4,"far",0,0.5,-1,-1,-1
3138,494,4,"far",0,0.4,-1,-1,-1
3139,495,4,"far",0,0.5,-1,-1,-1
3140,496,4,"far",0,0.4,-1,-1,-1
3141,497,4,"far",0,0.4,-1,-1,-1
3142,500,4,"far",0,0.5,-1,-1,-1
3143,501,4,"far",0,0.5,-1,-1,-1
3144,505,4,"far",0,1,-1,-1,-1
3145,507,4,"far",0,1,-1,-1,-1
3146,509,4,"far",0,0.5,-1,-1,-1
3147,521,4,"far",0,1.75,-1,-1,-1
3148,524,4,"far",0,4.6,-1,-1,-1
3149,526,4,"far",0,1.75,-1,-1,-1
3150,533,4,"far",0,2.5,-1,-1,-1
3151,534,4,"far",0,0.5,-1,-1,-1
3152,538,4,"far",0,3.5,-1,-1,-1
